loan_id,payment_amount,payment_date,missed
10376,1427,2003-11-21 00:00:00,0
10376,2355,2003-12-09 00:00:00,0
10376,2379,2004-01-13 00:00:00,0
10376,1254,2004-02-15 00:00:00,1
10376,1444,2004-03-30 00:00:00,0
10376,1929,2004-04-28 00:00:00,1
10376,2209,2004-06-10 00:00:00,1
10268,2193,2010-07-22 00:00:00,1
10268,2046,2010-08-19 00:00:00,0
10268,1952,2010-09-22 00:00:00,1
10268,2082,2010-10-06 00:00:00,1
10268,1980,2010-11-06 00:00:00,0
10268,1264,2010-11-28 00:00:00,1
10268,1372,2010-12-21 00:00:00,0
10268,2234,2011-01-24 00:00:00,0
10411,696,2001-04-07 00:00:00,0
10411,1313,2001-05-18 00:00:00,0
10411,883,2001-05-29 00:00:00,0
10411,783,2001-06-26 00:00:00,1
10411,907,2001-08-13 00:00:00,0
10411,952,2001-09-19 00:00:00,0
10411,1165,2001-10-29 00:00:00,0
10411,954,2001-11-19 00:00:00,0
10411,997,2001-12-13 00:00:00,1
10683,973,2005-05-20 00:00:00,1
10683,764,2005-06-17 00:00:00,1
10683,880,2005-08-03 00:00:00,0
10683,660,2005-08-24 00:00:00,1
10683,1262,2005-10-11 00:00:00,1
10683,1211,2005-11-29 00:00:00,0
10683,1238,2005-12-25 00:00:00,1
10683,775,2006-02-10 00:00:00,1
10569,659,2006-07-04 00:00:00,1
10569,506,2006-08-14 00:00:00,1
10569,532,2006-09-02 00:00:00,0
10569,986,2006-10-08 00:00:00,0
10569,974,2006-11-09 00:00:00,0
10569,680,2006-12-22 00:00:00,0
10569,630,2007-01-10 00:00:00,1
10569,793,2007-02-14 00:00:00,1
10569,754,2007-03-31 00:00:00,1
11297,1686,2005-10-30 00:00:00,1
11297,1752,2005-11-09 00:00:00,0
11297,1832,2005-11-25 00:00:00,1
11297,1813,2005-12-07 00:00:00,1
11297,1713,2005-12-31 00:00:00,0
11297,1622,2006-01-10 00:00:00,1
11297,2059,2006-02-27 00:00:00,1
11220,496,2005-07-01 00:00:00,0
11220,580,2005-07-20 00:00:00,0
11220,643,2005-08-18 00:00:00,0
11220,679,2005-09-18 00:00:00,1
11220,747,2005-10-13 00:00:00,1
11220,618,2005-11-03 00:00:00,1
11220,755,2005-12-13 00:00:00,1
11220,626,2006-01-12 00:00:00,0
10930,1651,2010-05-29 00:00:00,1
10930,1172,2010-07-09 00:00:00,0
10930,1759,2010-08-27 00:00:00,0
10930,1291,2010-10-14 00:00:00,0
10930,1158,2010-10-29 00:00:00,0
10930,1554,2010-11-16 00:00:00,0
10930,1345,2010-12-23 00:00:00,0
10930,1202,2011-02-03 00:00:00,1
10930,1814,2011-03-09 00:00:00,1
11271,1978,2008-01-21 00:00:00,0
11271,1782,2008-03-01 00:00:00,1
11271,1830,2008-03-28 00:00:00,1
11271,1490,2008-05-09 00:00:00,0
11271,1394,2008-06-13 00:00:00,1
10276,938,2004-02-11 00:00:00,0
10276,804,2004-02-23 00:00:00,0
10276,958,2004-03-07 00:00:00,1
10276,681,2004-04-20 00:00:00,0
10276,1156,2004-06-07 00:00:00,1
10276,1155,2004-07-01 00:00:00,0
10276,797,2004-08-08 00:00:00,0
10974,1022,2012-09-22 00:00:00,0
10974,985,2012-10-05 00:00:00,1
10974,1111,2012-10-20 00:00:00,0
10974,1763,2012-12-06 00:00:00,0
10974,1384,2013-01-22 00:00:00,1
10974,1719,2013-02-09 00:00:00,1
10974,1125,2013-03-03 00:00:00,0
11144,346,2003-12-06 00:00:00,1
11144,273,2004-01-15 00:00:00,1
11144,247,2004-02-16 00:00:00,0
11144,376,2004-03-28 00:00:00,1
11144,249,2004-04-11 00:00:00,1
10198,664,2007-05-14 00:00:00,1
10198,874,2007-05-25 00:00:00,1
10198,975,2007-06-20 00:00:00,0
10198,1116,2007-07-02 00:00:00,1
10198,1232,2007-08-07 00:00:00,1
10198,1113,2007-09-24 00:00:00,1
10776,1189,2002-07-10 00:00:00,0
10776,1160,2002-07-24 00:00:00,0
10776,1557,2002-08-28 00:00:00,1
10776,1423,2002-10-07 00:00:00,1
10776,1247,2002-10-26 00:00:00,0
11278,865,2009-06-28 00:00:00,0
11278,786,2009-07-12 00:00:00,1
11278,867,2009-08-29 00:00:00,1
11278,840,2009-09-28 00:00:00,0
11278,874,2009-10-09 00:00:00,1
10276,1986,2014-05-16 00:00:00,0
10276,1740,2014-06-23 00:00:00,1
10276,2207,2014-08-02 00:00:00,1
10276,1904,2014-09-10 00:00:00,0
10276,1872,2014-09-20 00:00:00,0
11960,1112,2006-07-27 00:00:00,0
11960,989,2006-08-23 00:00:00,1
11960,1082,2006-10-10 00:00:00,1
11960,731,2006-10-23 00:00:00,1
11960,684,2006-12-05 00:00:00,0
10409,1269,2011-02-23 00:00:00,1
10409,1813,2011-04-05 00:00:00,0
10409,1198,2011-04-20 00:00:00,1
10409,1777,2011-06-05 00:00:00,0
10409,1166,2011-07-13 00:00:00,0
10409,1600,2011-08-26 00:00:00,0
10409,1813,2011-10-14 00:00:00,1
10409,1499,2011-11-26 00:00:00,0
10409,1768,2011-12-14 00:00:00,1
11508,1628,2003-09-27 00:00:00,1
11508,1137,2003-10-18 00:00:00,0
11508,1040,2003-12-03 00:00:00,1
11508,1192,2004-01-09 00:00:00,0
11508,1076,2004-01-28 00:00:00,0
11508,1512,2004-02-29 00:00:00,0
11508,1676,2004-03-29 00:00:00,0
11508,1585,2004-05-17 00:00:00,0
11508,1945,2004-06-02 00:00:00,1
11501,2223,2000-04-24 00:00:00,0
11501,1519,2000-06-05 00:00:00,1
11501,1707,2000-06-25 00:00:00,1
11501,2402,2000-07-14 00:00:00,1
11501,1951,2000-08-05 00:00:00,1
11501,2069,2000-09-19 00:00:00,1
11501,1790,2000-10-09 00:00:00,0
11834,1549,2011-06-27 00:00:00,1
11834,2302,2011-07-23 00:00:00,0
11834,1451,2011-08-23 00:00:00,1
11834,2222,2011-10-11 00:00:00,1
11834,1536,2011-11-17 00:00:00,1
10047,2046,2013-12-20 00:00:00,0
10047,1194,2014-02-06 00:00:00,0
10047,1576,2014-03-12 00:00:00,1
10047,1665,2014-04-10 00:00:00,0
10047,1630,2014-05-15 00:00:00,1
10047,1780,2014-06-21 00:00:00,0
10047,1371,2014-08-01 00:00:00,1
10047,1191,2014-09-19 00:00:00,1
10047,2047,2014-10-19 00:00:00,1
10441,2076,2004-11-28 00:00:00,1
10441,2007,2004-12-10 00:00:00,1
10441,2150,2005-01-24 00:00:00,0
10441,2036,2005-02-08 00:00:00,1
10441,1221,2005-03-25 00:00:00,1
11718,1236,2003-08-24 00:00:00,0
11718,1577,2003-10-07 00:00:00,0
11718,1581,2003-10-17 00:00:00,0
11718,1079,2003-12-01 00:00:00,1
11718,1812,2003-12-19 00:00:00,0
11005,906,2004-05-06 00:00:00,1
11005,1326,2004-06-11 00:00:00,1
11005,737,2004-07-23 00:00:00,1
11005,787,2004-09-01 00:00:00,0
11005,1225,2004-10-09 00:00:00,1
11005,1286,2004-11-21 00:00:00,1
11005,716,2004-12-18 00:00:00,0
11005,1268,2005-02-04 00:00:00,0
11701,345,2011-02-15 00:00:00,1
11701,657,2011-03-19 00:00:00,0
11701,624,2011-05-06 00:00:00,0
11701,495,2011-06-23 00:00:00,1
11701,415,2011-07-06 00:00:00,1
11701,497,2011-08-08 00:00:00,0
11701,561,2011-09-26 00:00:00,1
11778,2234,2004-06-16 00:00:00,0
11778,1360,2004-07-03 00:00:00,1
11778,1449,2004-07-18 00:00:00,0
11778,1930,2004-08-04 00:00:00,1
11778,1214,2004-08-19 00:00:00,1
11778,1460,2004-09-10 00:00:00,0
11778,1809,2004-09-21 00:00:00,1
11778,1199,2004-11-09 00:00:00,1
10069,1570,2007-12-26 00:00:00,0
10069,2578,2008-01-27 00:00:00,1
10069,2954,2008-02-11 00:00:00,1
10069,2561,2008-02-24 00:00:00,0
10069,1960,2008-03-18 00:00:00,0
10069,2192,2008-04-11 00:00:00,1
10069,2577,2008-05-18 00:00:00,1
10069,2649,2008-06-11 00:00:00,0
10597,2010,2002-06-16 00:00:00,1
10597,1744,2002-07-29 00:00:00,1
10597,1558,2002-09-08 00:00:00,1
10597,1454,2002-09-29 00:00:00,0
10597,1050,2002-10-22 00:00:00,1
10597,1053,2002-11-08 00:00:00,1
10597,1191,2002-12-14 00:00:00,1
10597,1225,2003-01-04 00:00:00,1
11492,967,2002-11-08 00:00:00,0
11492,1094,2002-12-06 00:00:00,1
11492,1443,2003-01-03 00:00:00,1
11492,1078,2003-02-21 00:00:00,1
11492,1031,2003-03-25 00:00:00,0
11492,971,2003-04-27 00:00:00,0
10236,1296,2011-08-11 00:00:00,1
10236,1801,2011-09-21 00:00:00,1
10236,1171,2011-10-04 00:00:00,1
10236,1641,2011-11-04 00:00:00,0
10236,1510,2011-11-28 00:00:00,0
10236,1981,2012-01-13 00:00:00,0
10236,1571,2012-02-05 00:00:00,1
11459,2584,2007-01-25 00:00:00,1
11459,1891,2007-02-14 00:00:00,0
11459,2218,2007-03-06 00:00:00,1
11459,2423,2007-03-29 00:00:00,0
11459,1519,2007-05-09 00:00:00,1
11459,2917,2007-06-01 00:00:00,1
11459,2108,2007-07-16 00:00:00,0
11707,2416,2006-02-16 00:00:00,1
11707,1929,2006-03-30 00:00:00,1
11707,2362,2006-04-29 00:00:00,0
11707,2702,2006-06-08 00:00:00,0
11707,1967,2006-07-26 00:00:00,0
11007,1908,2003-05-27 00:00:00,0
11007,2618,2003-06-18 00:00:00,1
11007,1962,2003-07-17 00:00:00,1
11007,1968,2003-07-30 00:00:00,1
11007,2468,2003-08-26 00:00:00,1
11007,2048,2003-10-02 00:00:00,1
11007,1989,2003-11-05 00:00:00,0
11007,1517,2003-12-06 00:00:00,0
11007,1412,2004-01-11 00:00:00,0
10862,1158,2010-09-29 00:00:00,0
10862,1722,2010-10-31 00:00:00,0
10862,2059,2010-12-12 00:00:00,0
10862,1683,2011-01-22 00:00:00,0
10862,1303,2011-03-12 00:00:00,1
10862,1674,2011-04-10 00:00:00,1
10862,1354,2011-05-19 00:00:00,0
10862,1799,2011-05-29 00:00:00,1
10862,1394,2011-06-26 00:00:00,0
10286,2095,2012-10-07 00:00:00,1
10286,2025,2012-10-28 00:00:00,0
10286,1801,2012-12-12 00:00:00,1
10286,1267,2012-12-23 00:00:00,0
10286,1866,2013-02-07 00:00:00,0
10286,2187,2013-03-16 00:00:00,1
10286,2298,2013-04-24 00:00:00,0
10286,1969,2013-05-31 00:00:00,1
10286,1347,2013-07-14 00:00:00,0
11374,1881,2002-01-02 00:00:00,1
11374,2448,2002-02-17 00:00:00,1
11374,2511,2002-04-05 00:00:00,0
11374,2639,2002-04-15 00:00:00,1
11374,2434,2002-04-25 00:00:00,0
11374,1580,2002-06-11 00:00:00,1
11374,1488,2002-07-16 00:00:00,1
11889,1678,2001-07-14 00:00:00,1
11889,2131,2001-08-01 00:00:00,0
11889,1995,2001-08-31 00:00:00,1
11889,1616,2001-09-24 00:00:00,1
11889,2372,2001-10-26 00:00:00,1
11889,1275,2001-11-25 00:00:00,1
11889,1750,2001-12-23 00:00:00,0
11900,415,2009-11-24 00:00:00,1
11900,414,2010-01-01 00:00:00,1
11900,418,2010-01-27 00:00:00,1
11900,377,2010-02-22 00:00:00,1
11900,318,2010-03-10 00:00:00,1
11900,289,2010-03-24 00:00:00,0
11900,329,2010-04-29 00:00:00,1
11900,397,2010-05-22 00:00:00,0
11900,501,2010-07-04 00:00:00,1
10684,1081,2013-08-13 00:00:00,1
10684,1440,2013-09-09 00:00:00,0
10684,1267,2013-10-21 00:00:00,0
10684,1023,2013-11-27 00:00:00,0
10684,1195,2014-01-10 00:00:00,0
11896,2573,2010-04-17 00:00:00,1
11896,2951,2010-04-27 00:00:00,1
11896,1583,2010-06-02 00:00:00,0
11896,2205,2010-07-09 00:00:00,0
11896,2386,2010-07-23 00:00:00,1
11802,1403,2002-09-06 00:00:00,0
11802,963,2002-10-08 00:00:00,0
11802,985,2002-10-19 00:00:00,0
11802,1301,2002-11-23 00:00:00,0
11802,1382,2002-12-09 00:00:00,0
10984,1422,2008-05-03 00:00:00,1
10984,1551,2008-06-03 00:00:00,1
10984,1947,2008-07-18 00:00:00,0
10984,1597,2008-08-06 00:00:00,0
10984,1451,2008-09-14 00:00:00,1
10696,579,2006-08-11 00:00:00,1
10696,809,2006-09-03 00:00:00,1
10696,671,2006-10-16 00:00:00,1
10696,686,2006-11-18 00:00:00,0
10696,491,2007-01-01 00:00:00,1
11485,1626,2002-12-30 00:00:00,0
11485,1447,2003-02-11 00:00:00,0
11485,1370,2003-03-10 00:00:00,1
11485,1486,2003-04-01 00:00:00,1
11485,1096,2003-05-12 00:00:00,0
11485,1840,2003-06-09 00:00:00,1
11485,1624,2003-07-19 00:00:00,1
11485,1734,2003-08-11 00:00:00,1
11485,1650,2003-09-03 00:00:00,0
11195,2038,2005-03-31 00:00:00,1
11195,1907,2005-04-11 00:00:00,0
11195,2194,2005-04-26 00:00:00,0
11195,2323,2005-06-13 00:00:00,0
11195,1811,2005-06-28 00:00:00,1
11195,1206,2005-08-09 00:00:00,1
11195,1310,2005-09-04 00:00:00,1
11195,2030,2005-09-24 00:00:00,1
11195,1699,2005-10-11 00:00:00,1
10688,1155,2001-02-21 00:00:00,0
10688,1034,2001-03-22 00:00:00,0
10688,1572,2001-04-24 00:00:00,1
10688,1210,2001-05-06 00:00:00,1
10688,1197,2001-06-14 00:00:00,1
10688,1326,2001-07-11 00:00:00,1
10771,2609,2002-06-13 00:00:00,1
10771,2518,2002-06-24 00:00:00,1
10771,2707,2002-07-06 00:00:00,1
10771,2631,2002-07-21 00:00:00,1
10771,2629,2002-08-31 00:00:00,1
10771,2278,2002-09-12 00:00:00,0
10771,2269,2002-10-23 00:00:00,1
10483,885,2000-05-21 00:00:00,0
10483,932,2000-06-09 00:00:00,1
10483,803,2000-07-10 00:00:00,0
10483,589,2000-07-27 00:00:00,1
10483,709,2000-08-14 00:00:00,0
10483,722,2000-09-24 00:00:00,0
10483,1030,2000-10-20 00:00:00,1
11632,148,2003-03-19 00:00:00,0
11632,178,2003-04-21 00:00:00,1
11632,176,2003-06-03 00:00:00,1
11632,185,2003-07-20 00:00:00,0
11632,157,2003-08-08 00:00:00,1
10744,1788,2002-08-08 00:00:00,0
10744,1617,2002-09-03 00:00:00,0
10744,2307,2002-09-19 00:00:00,0
10744,1635,2002-10-24 00:00:00,1
10744,2435,2002-11-27 00:00:00,0
10744,1911,2002-12-16 00:00:00,1
10744,2648,2003-01-31 00:00:00,1
10744,1385,2003-02-10 00:00:00,1
10744,1447,2003-02-23 00:00:00,0
11275,2098,2008-11-09 00:00:00,0
11275,2171,2008-12-09 00:00:00,0
11275,2155,2008-12-24 00:00:00,1
11275,1832,2009-01-27 00:00:00,0
11275,1940,2009-02-26 00:00:00,1
11275,1854,2009-03-31 00:00:00,1
11275,1341,2009-05-19 00:00:00,0
11560,2279,2013-04-17 00:00:00,1
11560,1686,2013-05-10 00:00:00,0
11560,1640,2013-06-23 00:00:00,1
11560,1996,2013-07-30 00:00:00,0
11560,2404,2013-09-03 00:00:00,0
11560,1709,2013-10-08 00:00:00,0
11560,1983,2013-11-12 00:00:00,1
11560,2059,2013-12-15 00:00:00,1
11560,1403,2014-01-24 00:00:00,1
11131,103,2015-02-22 00:00:00,0
11131,73,2015-04-06 00:00:00,0
11131,102,2015-05-19 00:00:00,0
11131,80,2015-07-07 00:00:00,1
11131,90,2015-07-21 00:00:00,1
11131,76,2015-08-29 00:00:00,0
11650,929,2012-05-23 00:00:00,1
11650,701,2012-06-13 00:00:00,0
11650,788,2012-07-14 00:00:00,0
11650,1205,2012-07-31 00:00:00,0
11650,756,2012-08-10 00:00:00,0
11494,835,2005-05-14 00:00:00,1
11494,774,2005-06-01 00:00:00,0
11494,624,2005-06-26 00:00:00,0
11494,491,2005-07-21 00:00:00,0
11494,965,2005-08-02 00:00:00,0
11494,621,2005-09-05 00:00:00,1
11494,531,2005-10-22 00:00:00,1
10919,439,2006-12-07 00:00:00,0
10919,628,2007-01-07 00:00:00,0
10919,459,2007-02-05 00:00:00,1
10919,639,2007-02-25 00:00:00,1
10919,406,2007-03-08 00:00:00,1
10919,634,2007-04-17 00:00:00,1
10919,409,2007-05-21 00:00:00,0
10919,398,2007-06-02 00:00:00,0
10919,558,2007-06-26 00:00:00,0
11534,758,2006-05-13 00:00:00,0
11534,1080,2006-06-30 00:00:00,0
11534,795,2006-07-11 00:00:00,0
11534,827,2006-08-07 00:00:00,1
11534,801,2006-09-12 00:00:00,0
11534,943,2006-10-11 00:00:00,1
11488,794,2011-07-11 00:00:00,1
11488,788,2011-07-27 00:00:00,1
11488,521,2011-08-21 00:00:00,1
11488,504,2011-09-04 00:00:00,0
11488,692,2011-10-17 00:00:00,1
11488,703,2011-11-25 00:00:00,0
11488,779,2012-01-03 00:00:00,1
11488,547,2012-01-17 00:00:00,0
11488,793,2012-02-28 00:00:00,0
10653,1237,2007-01-20 00:00:00,1
10653,1276,2007-02-19 00:00:00,1
10653,1054,2007-03-31 00:00:00,1
10653,1039,2007-04-12 00:00:00,1
10653,1130,2007-04-26 00:00:00,0
10653,936,2007-05-17 00:00:00,1
10251,1564,2013-09-17 00:00:00,1
10251,1014,2013-10-02 00:00:00,1
10251,1586,2013-10-27 00:00:00,1
10251,1806,2013-11-08 00:00:00,0
10251,1621,2013-12-04 00:00:00,1
10251,1803,2014-01-09 00:00:00,1
10251,1928,2014-02-10 00:00:00,1
10251,1297,2014-03-16 00:00:00,0
10251,1586,2014-04-05 00:00:00,1
10129,897,2001-02-26 00:00:00,1
10129,1558,2001-03-13 00:00:00,0
10129,1650,2001-04-22 00:00:00,1
10129,1601,2001-05-29 00:00:00,1
10129,861,2001-06-20 00:00:00,1
10129,950,2001-06-30 00:00:00,1
10129,1311,2001-07-13 00:00:00,1
10129,1193,2001-07-28 00:00:00,1
10842,833,2011-10-15 00:00:00,0
10842,624,2011-10-30 00:00:00,0
10842,834,2011-11-10 00:00:00,0
10842,1027,2011-11-29 00:00:00,1
10842,960,2012-01-16 00:00:00,0
10181,1181,2000-06-10 00:00:00,0
10181,1138,2000-06-28 00:00:00,1
10181,779,2000-07-17 00:00:00,1
10181,1004,2000-08-04 00:00:00,0
10181,705,2000-08-31 00:00:00,0
11102,108,2002-02-03 00:00:00,0
11102,127,2002-02-15 00:00:00,0
11102,106,2002-03-17 00:00:00,0
11102,175,2002-04-14 00:00:00,0
11102,155,2002-05-30 00:00:00,0
10366,781,2006-12-07 00:00:00,1
10366,853,2006-12-19 00:00:00,0
10366,1249,2006-12-29 00:00:00,1
10366,773,2007-01-08 00:00:00,0
10366,720,2007-02-26 00:00:00,1
11100,1215,2003-06-27 00:00:00,1
11100,1012,2003-08-13 00:00:00,0
11100,1195,2003-09-26 00:00:00,1
11100,1410,2003-11-11 00:00:00,0
11100,1365,2003-11-30 00:00:00,1
11100,1033,2004-01-06 00:00:00,1
11100,1075,2004-02-20 00:00:00,0
11841,1516,2002-10-25 00:00:00,1
11841,858,2002-11-25 00:00:00,0
11841,1088,2003-01-02 00:00:00,1
11841,1465,2003-01-18 00:00:00,0
11841,1156,2003-02-27 00:00:00,1
11301,160,2013-01-02 00:00:00,1
11301,97,2013-01-21 00:00:00,0
11301,137,2013-02-10 00:00:00,0
11301,150,2013-03-02 00:00:00,1
11301,101,2013-03-22 00:00:00,0
10466,1087,2002-01-06 00:00:00,1
10466,681,2002-02-22 00:00:00,0
10466,651,2002-03-12 00:00:00,1
10466,651,2002-04-06 00:00:00,0
10466,1051,2002-05-23 00:00:00,0
10466,1083,2002-06-11 00:00:00,1
10297,1541,2012-06-25 00:00:00,1
10297,1730,2012-07-31 00:00:00,1
10297,1820,2012-08-19 00:00:00,1
10297,1571,2012-09-20 00:00:00,1
10297,1609,2012-10-24 00:00:00,0
10297,1792,2012-11-09 00:00:00,0
10297,1251,2012-11-20 00:00:00,0
10297,1723,2012-12-16 00:00:00,1
10297,1852,2013-01-09 00:00:00,1
11170,1328,2008-05-18 00:00:00,0
11170,823,2008-06-08 00:00:00,1
11170,1340,2008-07-20 00:00:00,0
11170,842,2008-08-12 00:00:00,0
11170,1019,2008-09-29 00:00:00,1
11170,1480,2008-10-21 00:00:00,0
11010,1579,2003-12-14 00:00:00,0
11010,1322,2004-01-03 00:00:00,0
11010,2086,2004-01-28 00:00:00,1
11010,1224,2004-03-10 00:00:00,0
11010,2289,2004-03-21 00:00:00,1
11010,2219,2004-04-30 00:00:00,1
11010,1183,2004-06-16 00:00:00,0
11010,1784,2004-07-20 00:00:00,0
11849,1572,2007-01-24 00:00:00,1
11849,983,2007-02-03 00:00:00,0
11849,1203,2007-03-03 00:00:00,1
11849,1186,2007-03-25 00:00:00,1
11849,1090,2007-04-19 00:00:00,1
11849,1449,2007-06-02 00:00:00,0
11849,1109,2007-06-16 00:00:00,0
11849,1401,2007-07-15 00:00:00,0
10682,1621,2013-10-15 00:00:00,1
10682,2111,2013-11-04 00:00:00,0
10682,2230,2013-12-20 00:00:00,0
10682,2699,2014-01-30 00:00:00,1
10682,1917,2014-02-14 00:00:00,1
10682,2594,2014-03-08 00:00:00,0
10369,1159,2010-07-05 00:00:00,0
10369,886,2010-08-16 00:00:00,1
10369,882,2010-09-19 00:00:00,1
10369,1087,2010-11-06 00:00:00,1
10369,833,2010-12-11 00:00:00,0
10369,903,2010-12-25 00:00:00,0
10369,817,2011-01-29 00:00:00,1
10369,1085,2011-03-02 00:00:00,0
10369,626,2011-04-02 00:00:00,1
11151,886,2000-03-09 00:00:00,1
11151,785,2000-04-01 00:00:00,0
11151,715,2000-04-19 00:00:00,1
11151,987,2000-05-03 00:00:00,0
11151,869,2000-05-26 00:00:00,1
11151,845,2000-07-06 00:00:00,1
11151,968,2000-08-10 00:00:00,0
11151,1013,2000-09-22 00:00:00,1
11151,1012,2000-10-14 00:00:00,0
10548,792,2013-03-10 00:00:00,1
10548,1139,2013-04-09 00:00:00,0
10548,1085,2013-05-07 00:00:00,0
10548,1108,2013-06-09 00:00:00,0
10548,1062,2013-06-27 00:00:00,0
10291,135,2005-04-15 00:00:00,0
10291,123,2005-05-20 00:00:00,1
10291,160,2005-06-09 00:00:00,1
10291,150,2005-07-28 00:00:00,0
10291,188,2005-08-14 00:00:00,0
10291,118,2005-08-25 00:00:00,1
10291,197,2005-09-29 00:00:00,1
11099,257,2012-12-11 00:00:00,1
11099,375,2013-01-03 00:00:00,0
11099,301,2013-01-27 00:00:00,1
11099,373,2013-02-15 00:00:00,1
11099,365,2013-03-28 00:00:00,0
11099,296,2013-05-05 00:00:00,1
11099,477,2013-06-15 00:00:00,0
11419,232,2003-02-28 00:00:00,1
11419,151,2003-04-03 00:00:00,0
11419,238,2003-04-17 00:00:00,0
11419,237,2003-05-04 00:00:00,1
11419,161,2003-06-02 00:00:00,1
11103,103,2013-06-30 00:00:00,0
11103,100,2013-07-24 00:00:00,1
11103,82,2013-09-11 00:00:00,0
11103,113,2013-10-09 00:00:00,0
11103,141,2013-10-19 00:00:00,0
11136,533,2006-05-20 00:00:00,0
11136,396,2006-06-27 00:00:00,1
11136,330,2006-07-16 00:00:00,0
11136,350,2006-08-23 00:00:00,1
11136,328,2006-10-09 00:00:00,1
11136,541,2006-11-26 00:00:00,1
11136,398,2007-01-05 00:00:00,0
11136,574,2007-02-14 00:00:00,1
11579,266,2008-12-12 00:00:00,1
11579,208,2009-01-30 00:00:00,0
11579,251,2009-03-07 00:00:00,1
11579,270,2009-03-23 00:00:00,1
11579,278,2009-04-27 00:00:00,1
11135,1660,2009-05-13 00:00:00,0
11135,1080,2009-06-20 00:00:00,1
11135,1806,2009-07-21 00:00:00,1
11135,1282,2009-08-29 00:00:00,1
11135,1435,2009-10-03 00:00:00,0
11135,1895,2009-10-30 00:00:00,0
11135,1271,2009-11-15 00:00:00,0
11135,1771,2009-12-28 00:00:00,1
11135,1290,2010-01-15 00:00:00,0
11839,1177,2012-07-26 00:00:00,0
11839,2142,2012-08-18 00:00:00,0
11839,1738,2012-09-30 00:00:00,1
11839,1657,2012-11-13 00:00:00,1
11839,1510,2012-12-15 00:00:00,0
11839,1569,2013-01-21 00:00:00,1
10905,1010,2004-01-30 00:00:00,1
10905,631,2004-03-07 00:00:00,1
10905,1017,2004-04-21 00:00:00,1
10905,1027,2004-05-04 00:00:00,0
10905,1166,2004-06-09 00:00:00,1
10905,754,2004-07-11 00:00:00,1
10894,2172,2012-03-12 00:00:00,0
10894,1619,2012-04-02 00:00:00,1
10894,2349,2012-04-24 00:00:00,1
10894,2038,2012-06-11 00:00:00,1
10894,1374,2012-07-27 00:00:00,0
11901,1198,2003-11-30 00:00:00,0
11901,796,2004-01-08 00:00:00,0
11901,995,2004-02-01 00:00:00,1
11901,909,2004-02-16 00:00:00,1
11901,1032,2004-03-17 00:00:00,0
11901,1216,2004-03-29 00:00:00,1
11901,1136,2004-04-21 00:00:00,0
11901,1491,2004-05-19 00:00:00,1
11901,1387,2004-06-17 00:00:00,1
10880,295,2013-12-27 00:00:00,0
10880,223,2014-01-21 00:00:00,0
10880,249,2014-02-09 00:00:00,1
10880,223,2014-03-22 00:00:00,1
10880,278,2014-04-28 00:00:00,1
10193,302,2008-05-08 00:00:00,1
10193,522,2008-06-06 00:00:00,1
10193,432,2008-07-17 00:00:00,1
10193,501,2008-08-21 00:00:00,0
10193,492,2008-09-23 00:00:00,1
10193,452,2008-10-31 00:00:00,0
11131,481,2002-05-11 00:00:00,0
11131,511,2002-06-26 00:00:00,0
11131,627,2002-08-08 00:00:00,0
11131,678,2002-08-21 00:00:00,0
11131,431,2002-09-13 00:00:00,1
11131,719,2002-10-25 00:00:00,1
11914,1023,2006-06-14 00:00:00,0
11914,823,2006-07-15 00:00:00,1
11914,696,2006-08-30 00:00:00,1
11914,873,2006-09-10 00:00:00,0
11914,922,2006-10-09 00:00:00,0
11914,1172,2006-11-07 00:00:00,1
11914,746,2006-11-26 00:00:00,0
11914,734,2006-12-30 00:00:00,0
11914,1080,2007-02-15 00:00:00,1
10221,331,2000-12-08 00:00:00,0
10221,245,2001-01-07 00:00:00,0
10221,415,2001-01-20 00:00:00,1
10221,260,2001-02-27 00:00:00,1
10221,387,2001-03-24 00:00:00,0
10221,407,2001-04-26 00:00:00,1
11419,72,2008-06-29 00:00:00,1
11419,99,2008-07-17 00:00:00,1
11419,118,2008-08-06 00:00:00,0
11419,127,2008-09-12 00:00:00,0
11419,124,2008-09-25 00:00:00,0
11419,83,2008-10-29 00:00:00,0
11419,124,2008-12-04 00:00:00,0
11419,122,2008-12-24 00:00:00,1
11419,74,2009-01-25 00:00:00,1
10639,444,2001-03-02 00:00:00,1
10639,334,2001-04-15 00:00:00,1
10639,299,2001-05-19 00:00:00,1
10639,242,2001-06-14 00:00:00,0
10639,302,2001-07-30 00:00:00,1
10639,393,2001-08-13 00:00:00,1
11311,2678,2001-12-28 00:00:00,0
11311,2676,2002-01-27 00:00:00,1
11311,1842,2002-02-08 00:00:00,0
11311,1756,2002-02-26 00:00:00,0
11311,1687,2002-03-22 00:00:00,1
11311,1569,2002-05-07 00:00:00,1
11311,2816,2002-06-24 00:00:00,1
11311,1898,2002-07-09 00:00:00,0
11921,370,2011-09-28 00:00:00,1
11921,269,2011-10-13 00:00:00,1
11921,381,2011-11-04 00:00:00,1
11921,457,2011-12-03 00:00:00,1
11921,370,2012-01-11 00:00:00,0
10680,547,2012-09-30 00:00:00,1
10680,555,2012-11-10 00:00:00,1
10680,423,2012-11-25 00:00:00,0
10680,621,2013-01-12 00:00:00,0
10680,412,2013-01-22 00:00:00,0
11866,2299,2010-06-14 00:00:00,0
11866,1720,2010-08-02 00:00:00,0
